Opt. Const. of Ta2O5 vs. nm,,
nm	n	k
1466.210693	2.017122	0.0
1469.659424	2.017044	0.0
1473.108643	2.016967	0.0
1476.55835	2.016889	0.0
1480.008911	2.016812	0.0
1483.459839	2.016735	0.0
1486.911499	2.016658	0.0
1490.36377	2.016581	0.0
1493.81665	2.016505	0.0
1497.27002	2.016429	0.0
1500.723999	2.016353	0.0
1504.178589	2.016277	0.0
1507.633789	2.016202	0.0
1511.0896	2.016127	0.0
1514.546021	2.016052	0.0
1518.00293	2.015977	0.0
1521.460571	2.015902	0.0
1524.918701	2.015828	0.0
1528.377441	2.015754	0.0
1531.836792	2.01568	0.0
1535.296753	2.015606	0.0
1538.757324	2.015532	0.0
1542.218506	2.015459	0.0
1545.680176	2.015385	0.0
1549.142456	2.015312	0.0
1552.605469	2.015239	0.0
1556.06897	2.015167	0.0
1559.533081	2.015094	0.0
1562.997803	2.015022	0.0
1566.463135	2.01495	0.0
1569.928955	2.014878	0.0
1573.395508	2.014806	0.0
1576.862549	2.014735	0.0
1580.330322	2.014663	0.0
1583.798584	2.014592	0.0
1587.267456	2.014521	0.0
1590.736938	2.01445	0.0
1594.207031	2.014379	0.0
1597.677612	2.014308	0.0
1601.148926	2.014238	0.0
1604.62085	2.014167	0.0
1608.09314	2.014097	0.0
1611.566162	2.014027	0.0
1615.039795	2.013957	0.0
1618.514038	2.013887	0.0
1621.989014	2.013818	0.0
1625.464355	2.013748	0.0
1628.940308	2.013679	0.0
1632.416992	2.013609	0.0
1635.894165	2.013541	0.0
1639.371826	2.013471	0.0
1642.850342	2.013403	0.0
1646.329346	2.013334	0.0
1649.80896	2.013265	0.0
1653.289063	2.013197	0.0
1656.769897	2.013129	0.0
1660.251221	2.01306	0.0
1663.733154	2.012992	0.0
1667.21582	2.012924	0.0
1670.698853	2.012856	0.0
1674.182617	2.012789	0.0
1677.666992	2.012721	0.0
1681.151978	2.012654	0.0
1684.637451	2.012586	0.0
1688.123413	2.012519	0.0
