Opt. Const. of PFOGlassy vs. nm,,,,
nm	"n	 Ordinary"	"k	 Ordinary"	"n	 Extra-ordinary"	"k	 Extra-ordinary"
475.200012	1.763605	0	1.661318	0
475.5	1.763093	0	1.661031	0
475.799988	1.76258	0	1.660744	0
476.100006	1.762071	0	1.660459	0
476.399994	1.76157	0	1.660178	0
476.700012	1.761069	0	1.659897	0
477	1.760568	0	1.659616	0
477.299988	1.760078	0	1.659341	0
477.600006	1.759587	0	1.659067	0
477.899994	1.759097	0	1.658792	0
478.200012	1.758613	0	1.658521	0
478.5	1.758134	0	1.658252	0
478.799988	1.757653	0	1.657983	0
479.100006	1.757177	0	1.657716	0
479.399994	1.756707	0	1.657453	0
479.700012	1.756237	0	1.657189	0
480	1.755767	0	1.656926	0
480.299988	1.755307	0	1.656668	0
480.600006	1.754846	0	1.656411	0
480.899994	1.754386	0	1.656153	0
481.200012	1.753932	0	1.655898	0
481.5	1.753481	0	1.655646	0
481.799988	1.75303	0	1.655393	0
482.100006	1.752582	0	1.655143	0
482.399994	1.752141	0	1.654895	0
482.700012	1.751699	0	1.654648	0
483	1.751257	0	1.6544	0
483.299988	1.750824	0	1.654158	0
483.600006	1.750391	0	1.653915	0
483.899994	1.749958	0	1.653673	0
484.200012	1.749531	0	1.653433	0
484.5	1.749106	0	1.653196	0
484.799988	1.748682	0	1.652958	0
485.100006	1.74826	0	1.652722	0
485.399994	1.747844	0	1.652488	0
485.700012	1.747427	0	1.652255	0
486	1.747011	0	1.652022	0
486.299988	1.746603	0	1.651794	0
486.600006	1.746195	0	1.651565	0
486.899994	1.745786	0	1.651336	0
487.200012	1.745383	0	1.65111	0
487.5	1.744983	0	1.650886	0
487.799988	1.744582	0	1.650662	0
488.100006	1.744184	0	1.650439	0
488.399994	1.743791	0	1.650219	0
488.700012	1.743398	0	1.649999	0
489	1.743005	0	1.649778	0
489.299988	1.74262	0	1.649562	0
489.600006	1.742234	0	1.649346	0
489.899994	1.741848	0	1.64913	0
490.200012	1.741467	0	1.648917	0
490.5	1.741089	0	1.648705	0
490.799988	1.74071	0	1.648493	0
491.100006	1.740334	0	1.648282	0
491.399994	1.739962	0	1.648074	0
491.700012	1.73959	0	1.647865	0
492	1.739218	0	1.647657	0
492.299988	1.738853	0	1.647452	0
492.600006	1.738488	0	1.647248	0
492.899994	1.738123	0	1.647043	0
493.200012	1.737763	0	1.646841	0
493.5	1.737404	0	1.64664	0
493.799988	1.737045	0	1.646439	0
494.100006	1.736689	0	1.646239	0
494.399994	1.736337	0	1.646042	0
494.700012	1.735984	0	1.645844	0
495	1.735632	0	1.645647	0
495.299988	1.735286	0	1.645453	0
495.600006	1.73494	0	1.645259	0
495.899994	1.734594	0	1.645065	0
496.200012	1.734252	0	1.644873	0
496.5	1.733911	0	1.644682	0
496.799988	1.733571	0	1.644491	0
497.100006	1.733233	0	1.644302	0
497.399994	1.732899	0	1.644114	0
497.700012	1.732564	0	1.643927	0
498	1.73223	0	1.643739	0
498.299988	1.731901	0	1.643555	0
498.600006	1.731573	0	1.64337	0
498.899994	1.731244	0	1.643186	0
499.200012	1.730919	0	1.643004	0
499.5	1.730595	0	1.642822	0
499.799988	1.730272	0	1.642641	0
