Opt. Const. of SubNc vs. nm,,,,
nm	"n	 Ordinary"	"k	 Ordinary"	"n	 Extra-ordinary"	"k	 Extra-ordinary"
1439.000000	2.100251	0.000026	1.697836	0.000006
1440.000000	2.100144	0.000026	1.697788	0.000006
1441.000000	2.100037	0.000026	1.697739	0.000006
1442.000000	2.099930	0.000026	1.697691	0.000006
1443.000000	2.099824	0.000026	1.697643	0.000006
1444.000000	2.099718	0.000025	1.697595	0.000006
1445.000000	2.099612	0.000025	1.697547	0.000006
1446.000000	2.099507	0.000025	1.697500	0.000006
1447.000000	2.099402	0.000025	1.697452	0.000006
1448.000000	2.099297	0.000025	1.697405	0.000006
1449.000000	2.099192	0.000025	1.697357	0.000006
1450.000000	2.099088	0.000025	1.697310	0.000006
1451.000000	2.098984	0.000025	1.697262	0.000006
1452.000000	2.098881	0.000025	1.697215	0.000006
1453.000000	2.098778	0.000025	1.697168	0.000006
1454.000000	2.098675	0.000025	1.697121	0.000006
1455.000000	2.098572	0.000025	1.697074	0.000006
1456.000000	2.098469	0.000025	1.697027	0.000006
1457.000000	2.098367	0.000024	1.696980	0.000006
1458.000000	2.098266	0.000024	1.696934	0.000006
1459.000000	2.098164	0.000024	1.696887	0.000006
1460.000000	2.098063	0.000024	1.696841	0.000006
1461.000000	2.097962	0.000024	1.696794	0.000006
1462.000000	2.097862	0.000024	1.696748	0.000006
1463.000000	2.097761	0.000024	1.696701	0.000006
1464.000000	2.097661	0.000024	1.696655	0.000006
1465.000000	2.097561	0.000024	1.696609	0.000006
1466.000000	2.097462	0.000024	1.696563	0.000006
1467.000000	2.097363	0.000024	1.696517	0.000006
1468.000000	2.097264	0.000024	1.696471	0.000006
1469.000000	2.097165	0.000024	1.696425	0.000006
1470.000000	2.097067	0.000023	1.696380	0.000006
1471.000000	2.096969	0.000023	1.696334	0.000006
1472.000000	2.096871	0.000023	1.696288	0.000006
1473.000000	2.096774	0.000023	1.696243	0.000006
1474.000000	2.096676	0.000023	1.696198	0.000006
1475.000000	2.096580	0.000023	1.696152	0.000006
1476.000000	2.096483	0.000023	1.696107	0.000005
1477.000000	2.096386	0.000023	1.696062	0.000005
1478.000000	2.096290	0.000023	1.696017	0.000005
1479.000000	2.096195	0.000023	1.695972	0.000005
1480.000000	2.096099	0.000023	1.695927	0.000005
1481.000000	2.096004	0.000023	1.695882	0.000005
1482.000000	2.095909	0.000023	1.695837	0.000005
1483.000000	2.095814	0.000022	1.695792	0.000005
1484.000000	2.095720	0.000022	1.695748	0.000005
1485.000000	2.095625	0.000022	1.695703	0.000005
1486.000000	2.095531	0.000022	1.695659	0.000005
1487.000000	2.095438	0.000022	1.695614	0.000005
1488.000000	2.095344	0.000022	1.695570	0.000005
1489.000000	2.095251	0.000022	1.695526	0.000005
1490.000000	2.095158	0.000022	1.695481	0.000005
1491.000000	2.095066	0.000022	1.695437	0.000005
1492.000000	2.094973	0.000022	1.695393	0.000005
1493.000000	2.094881	0.000022	1.695349	0.000005
1494.000000	2.094789	0.000022	1.695305	0.000005
1495.000000	2.094698	0.000022	1.695261	0.000005
1496.000000	2.094606	0.000022	1.695218	0.000005
1497.000000	2.094515	0.000022	1.695174	0.000005
1498.000000	2.094424	0.000021	1.695130	0.000005
1499.000000	2.094334	0.000021	1.695087	0.000005
1500.000000	2.094244	0.000021	1.695043	0.000005
