Opt. Const. of TPTAS-T vs. nm		
nm	n	k
485.75	2.8408881	0.0
486.0	2.839515	0.0
486.25	2.8381869	0.0
486.5	2.8368587	0.0
486.75	2.8355306	0.0
487.0	2.8342025	0.0
487.25	2.8329152	0.0
487.5	2.8316278	0.0
487.75	2.8303405	0.0
488.0	2.8290532	0.0
488.25	2.8278058	0.0
488.5	2.8265584	0.0
488.75	2.8253109	0.0
489.0	2.8240635	0.0
489.25	2.822854	0.0
489.5	2.8216445	0.0
489.75	2.820435	0.0
490.0	2.8192255	0.0
490.25	2.8180516	0.0
490.5	2.8168777	0.0
490.75	2.8157038	0.0
491.0	2.8145299	0.0
491.25	2.8133895	0.0
491.5	2.8122491	0.0
491.75	2.8111086	0.0
492.0	2.8099682	0.0
492.25	2.8088606	0.0
492.5	2.807753	0.0
492.75	2.8066453	0.0
493.0	2.8055377	0.0
493.25	2.8044612	0.0
493.5	2.8033847	0.0
493.75	2.8023081	0.0
494.0	2.8012316	0.0
494.25	2.8001842	0.0
494.5	2.7991369	0.0
494.75	2.7980895	0.0
495.0	2.7970421	0.0
495.25	2.7960231	0.0
495.5	2.7950041	0.0
495.75	2.7939851	0.0
496.0	2.7929661	0.0
496.25	2.7919738	0.0
496.5	2.7909815	0.0
496.75	2.7899892	0.0
497.0	2.7889969	0.0
497.25	2.7880303	0.0
497.5	2.7870637	0.0
497.75	2.7860971	0.0
498.0	2.7851305	0.0
498.25	2.7841887	0.0
498.5	2.783247	0.0
498.75	2.7823052	0.0
499.0	2.7813635	0.0
499.25	2.7804449	0.0
499.5	2.7795262	0.0
499.75	2.7786076	0.0
500.0	2.777689	0.0
500.25	2.7767934	0.0
500.5	2.7758979	0.0
500.75	2.7750023	0.0
501.0	2.7741067	0.0
501.25	2.7732334	0.0
501.5	2.7723601	0.0
501.75	2.7714868	0.0
502.0	2.7706134	0.0
502.25	2.7697599	0.0
502.5	2.7689064	0.0
502.75	2.7680528	0.0
503.0	2.7671993	0.0
503.25	2.7663669	0.0
503.5	2.7655345	0.0
503.75	2.7647021	0.0
504.0	2.7638698	0.0
504.25	2.7630562	0.0
504.5	2.7622426	0.0
504.75	2.761429	0.0
505.0	2.7606153	0.0
505.25	2.7598206	0.0
505.5	2.7590258	0.0
505.75	2.758231	0.0
506.0	2.7574363	0.0
506.25	2.7566585	0.0
506.5	2.7558807	0.0
506.75	2.7551029	0.0
507.0	2.7543252	0.0
507.25	2.7535653	0.0
507.5	2.7528054	0.0
507.75	2.7520455	0.0
508.0	2.7512856	0.0
508.25	2.7505427	0.0
508.5	2.7497998	0.0
508.75	2.749057	0.0
509.0	2.7483141	0.0
509.25	2.7475866	0.0
509.5	2.7468591	0.0
509.75	2.7461315	0.0
510.0	2.745404	0.0
510.25	2.7446925	0.0
510.5	2.743981	0.0
510.75	2.7432695	0.0
511.0	2.742558	0.0
511.25	2.741861	0.0
511.5	2.741164	0.0
511.75	2.740467	0.0
512.0	2.7397699	0.0
512.25	2.7390873	0.0
512.5	2.7384046	0.0
512.75	2.737722	0.0
513.0	2.7370393	0.0
513.25	2.7363711	0.0
513.5	2.7357029	0.0
513.75	2.7350346	0.0
514.0	2.7343664	0.0
514.25	2.7337109	0.0
514.5	2.7330555	0.0
514.75	2.7324	0.0
515.0	2.7317445	0.0
515.25	2.7311026	0.0
