Opt. Const. of SiO2 vs. nm,,
nm,n,k
1524.918701,1.44651,0.000247
1528.377441,1.446502,0.000246
1531.836792,1.446494,0.000246
1535.296753,1.446486,0.000245
1538.757324,1.446478,0.000245
1542.218506,1.44647,0.000245
1545.680176,1.446462,0.000244
1549.142456,1.446454,0.000244
1552.605469,1.446446,0.000243
1556.06897,1.446438,0.000243
1559.533081,1.44643,0.000242
1562.997803,1.446423,0.000242
1566.463135,1.446415,0.000242
1569.928955,1.446408,0.000241
1573.395508,1.4464,0.000241
1576.862549,1.446393,0.00024
1580.330322,1.446385,0.00024
1583.798584,1.446378,0.00024
1587.267456,1.44637,0.000239
1590.736938,1.446363,0.000239
1594.207031,1.446356,0.000239
1597.677612,1.446349,0.000238
1601.148926,1.446341,0.000238
1604.62085,1.446334,0.000237
1608.09314,1.446327,0.000237
1611.566162,1.44632,0.000237
1615.039795,1.446313,0.000236
1618.514038,1.446306,0.000236
1621.989014,1.446299,0.000236
1625.464355,1.446292,0.000235
1628.940308,1.446286,0.000235
1632.416992,1.446279,0.000234
1635.894165,1.446272,0.000234
1639.371826,1.446265,0.000234
1642.850342,1.446259,0.000233
1646.329346,1.446252,0.000233
1649.80896,1.446246,0.000233
1653.289063,1.446239,0.000232
1656.769897,1.446233,0.000232
1660.251221,1.446226,0.000232
1663.733154,1.44622,0.000231
1667.21582,1.446213,0.000231
1670.698853,1.446207,0.000231
1674.182617,1.446201,0.00023
1677.666992,1.446194,0.00023
1681.151978,1.446188,0.00023
1684.637451,1.446182,0.000229
